Time,Date,TotalVertices,TotalEdges,Density
1517338800000,30/01/2018 19:00:00,2970,2020,0.000229078708798624575138092041015625
1517342400000,30/01/2018 20:00:00,3399,2120,0.000183552925591357052326202392578125
1517346000000,30/01/2018 21:00:00,3183,2106,0.00020793211297132074832916259765625
1517349600000,30/01/2018 22:00:00,3214,2232,0.000216141212149523198604583740234375
1517353200000,30/01/2018 23:00:00,3278,2094,0.0001949356519617140293121337890625
1517356800000,31/01/2018 00:00:00,4119,2222,0.0001309983781538903713226318359375
1517360400000,31/01/2018 01:00:00,4707,2886,0.0001302867312915623188018798828125
1517364000000,31/01/2018 02:00:00,3407,2646,0.000228020056965760886669158935546875
1517367600000,31/01/2018 03:00:00,2393,1630,0.0002847631112672388553619384765625
1517371200000,31/01/2018 04:00:00,1754,1062,0.00034539258922450244426727294921875
1517374800000,31/01/2018 05:00:00,1412,734,0.00036841249675489962100982666015625
1517378400000,31/01/2018 06:00:00,1116,636,0.0005111143109388649463653564453125
1517382000000,31/01/2018 07:00:00,1092,598,0.0005019422969780862331390380859375
1517385600000,31/01/2018 08:00:00,1197,588,0.00041072579915635287761688232421875
1517389200000,31/01/2018 09:00:00,1388,784,0.0004072397132404148578643798828125
1517392800000,31/01/2018 10:00:00,1903,1136,0.00031385498004965484142303466796875
1517396400000,31/01/2018 11:00:00,2307,1654,0.00031090565607883036136627197265625
1517400000000,31/01/2018 12:00:00,2680,1684,0.000234549530432559549808502197265625
1517403600000,31/01/2018 13:00:00,2863,1732,0.000211376594961620867252349853515625
1517407200000,31/01/2018 14:00:00,2915,1718,0.000202253038878552615642547607421875
1517410800000,31/01/2018 15:00:00,3312,1994,0.000181834227987565100193023681640625
1517414400000,31/01/2018 16:00:00,3319,2130,0.0001934175961650907993316650390625
1517418000000,31/01/2018 17:00:00,3344,2328,0.000208247758564539253711700439453125
1517421600000,31/01/2018 18:00:00,3108,2156,0.000223268012632615864276885986328125
1517425200000,31/01/2018 19:00:00,2890,1746,0.00020912158652208745479583740234375
1517428800000,31/01/2018 20:00:00,2907,1784,0.000211180697078816592693328857421875
1517432400000,31/01/2018 21:00:00,2952,1954,0.0002243050257675349712371826171875
1517436000000,31/01/2018 22:00:00,2859,1712,0.000209520920179784297943115234375
1517439600000,31/01/2018 23:00:00,2944,1928,0.000222525079152546823024749755859375
1517443200000,01/02/2018 00:00:00,2906,2234,0.00026463143876753747463226318359375
1517446800000,01/02/2018 01:00:00,2627,1842,0.000267014489509165287017822265625
1517450400000,01/02/2018 02:00:00,2004,1238,0.00030841960688121616840362548828125
1517454000000,01/02/2018 03:00:00,1801,1260,0.00038867295370437204837799072265625
1517457600000,01/02/2018 04:00:00,1628,946,0.00035714879049919545650482177734375
1517461200000,01/02/2018 05:00:00,1221,648,0.00043501026812009513378143310546875
1517464800000,01/02/2018 06:00:00,1117,612,0.000490946345962584018707275390625
1517468400000,01/02/2018 07:00:00,1064,536,0.00047390349209308624267578125
1517472000000,01/02/2018 08:00:00,1250,794,0.0005085668526589870452880859375
1517475600000,01/02/2018 09:00:00,1447,736,0.0003517555887810885906219482421875
1517479200000,01/02/2018 10:00:00,1721,1018,0.00034390497603453695774078369140625
1517482800000,01/02/2018 11:00:00,2082,1306,0.00030143270851112902164459228515625
1517486400000,01/02/2018 12:00:00,2718,1600,0.0002166610793210566043853759765625
1517490000000,01/02/2018 13:00:00,3039,1850,0.000200379479792900383472442626953125
1517493600000,01/02/2018 14:00:00,3177,2048,0.000202970186364836990833282470703125
1517497200000,01/02/2018 15:00:00,3482,2324,0.0001917358604259788990020751953125
1517500800000,01/02/2018 16:00:00,3542,2412,0.00019231042824685573577880859375
1517504400000,01/02/2018 17:00:00,3344,2154,0.000192682840861380100250244140625
1517508000000,01/02/2018 18:00:00,3343,2230,0.000199600690393708646297454833984375
1517511600000,01/02/2018 19:00:00,3426,2406,0.000205044299946166574954986572265625
1517515200000,01/02/2018 20:00:00,3363,2214,0.0001958181965164840221405029296875
1517518800000,01/02/2018 21:00:00,3252,2222,0.00021017281687818467617034912109375
1517522400000,01/02/2018 22:00:00,3191,2150,0.00021121316240169107913970947265625
1517526000000,01/02/2018 23:00:00,2967,2038,0.000231587691814638674259185791015625
1517529600000,02/02/2018 00:00:00,2965,2100,0.000238955151871778070926666259765625
1517533200000,02/02/2018 01:00:00,2641,1808,0.000259314081631600856781005859375
1517536800000,02/02/2018 02:00:00,2034,1356,0.00032792260753922164440155029296875
1517540400000,02/02/2018 03:00:00,1665,1046,0.0003775410004891455173492431640625
1517544000000,02/02/2018 04:00:00,1375,794,0.00042027258314192295074462890625
1517547600000,02/02/2018 05:00:00,1340,692,0.00038567432784475386142730712890625
1517551200000,02/02/2018 06:00:00,1186,622,0.0004425754887051880359649658203125
1517554800000,02/02/2018 07:00:00,1093,588,0.0004926454857923090457916259765625
1517558400000,02/02/2018 08:00:00,1327,714,0.0004057735786773264408111572265625
1517562000000,02/02/2018 09:00:00,1553,916,0.00038004262023605406284332275390625
1517565600000,02/02/2018 10:00:00,1982,1092,0.00027812147163785994052886962890625
1517569200000,02/02/2018 11:00:00,2483,1510,0.00024501825100742280483245849609375
1517572800000,02/02/2018 12:00:00,2559,1542,0.000235566505580209195613861083984375
1517576400000,02/02/2018 13:00:00,2864,1864,0.000227327269385568797588348388671875
1517580000000,02/02/2018 14:00:00,3273,1974,0.000184326534508727490901947021484375
1517583600000,02/02/2018 15:00:00,3562,1906,0.0001502647064626216888427734375
1517587200000,02/02/2018 16:00:00,3525,1992,0.000160359355504624545574188232421875
1517590800000,02/02/2018 17:00:00,3334,2234,0.000201039903913624584674835205078125
1517594400000,02/02/2018 18:00:00,3105,2030,0.000210626356420107185840606689453125
1517598000000,02/02/2018 19:00:00,3190,1872,0.00018401813576929271221160888671875
1517601600000,02/02/2018 20:00:00,3174,2152,0.000213680687011219561100006103515625
1517605200000,02/02/2018 21:00:00,3026,2032,0.00022198795340955257415771484375
1517608800000,02/02/2018 22:00:00,3051,2144,0.000230400139116682112216949462890625
1517612400000,02/02/2018 23:00:00,2817,1862,0.00023472544853575527667999267578125
1517616000000,03/02/2018 00:00:00,2791,1816,0.00023321248590946197509765625
1517619600000,03/02/2018 01:00:00,2436,1822,0.00030716528999619185924530029296875
1517623200000,03/02/2018 02:00:00,2343,1620,0.00029522684053517878055572509765625
1517626800000,03/02/2018 03:00:00,1738,1096,0.0003630454302765429019927978515625
1517630400000,03/02/2018 04:00:00,1649,936,0.00034442762262187898159027099609375
1517634000000,03/02/2018 05:00:00,1202,618,0.00042809583828784525394439697265625
1517637600000,03/02/2018 06:00:00,1211,616,0.00042038885294459760189056396484375
1517641200000,03/02/2018 07:00:00,1222,602,0.000403468497097492218017578125
1517644800000,03/02/2018 08:00:00,1209,772,0.000528596225194633007049560546875
1517648400000,03/02/2018 09:00:00,1272,916,0.000566582079045474529266357421875
1517652000000,03/02/2018 10:00:00,1603,1032,0.00040186822297982871532440185546875
1517655600000,03/02/2018 11:00:00,2102,1200,0.00027172054979018867015838623046875
1517659200000,03/02/2018 12:00:00,2389,1502,0.00026328096282668411731719970703125
1517662800000,03/02/2018 13:00:00,2833,1954,0.00024354810011573135852813720703125
1517666400000,03/02/2018 14:00:00,2993,2170,0.000242321213590912520885467529296875
1517670000000,03/02/2018 15:00:00,2975,2156,0.00024368052254430949687957763671875
1517673600000,03/02/2018 16:00:00,3180,2196,0.0002172274398617446422576904296875
1517677200000,03/02/2018 17:00:00,3159,2274,0.0002279442851431667804718017578125
1517680800000,03/02/2018 18:00:00,2704,1864,0.0002550311037339270114898681640625
1517684400000,03/02/2018 19:00:00,2815,1916,0.000241876128711737692356109619140625
1517688000000,03/02/2018 20:00:00,2927,1900,0.000221848531509749591350555419921875
1517691600000,03/02/2018 21:00:00,3175,2078,0.000206202952540479600429534912109375
1517695200000,03/02/2018 22:00:00,3116,2208,0.000227480180910788476467132568359375
1517698800000,03/02/2018 23:00:00,2859,2012,0.00024623601348139345645904541015625
1517702400000,04/02/2018 00:00:00,2609,1772,0.0002604246255941689014434814453125
1517706000000,04/02/2018 01:00:00,2497,1708,0.00027404681895859539508819580078125
1517709600000,04/02/2018 02:00:00,2005,1330,0.00033100880682468414306640625
1517713200000,04/02/2018 03:00:00,1633,1108,0.00041575109935365617275238037109375
1517716800000,04/02/2018 04:00:00,1339,922,0.000514628947712481021881103515625
1517720400000,04/02/2018 05:00:00,1086,560,0.00047525693662464618682861328125
1517724000000,04/02/2018 06:00:00,1006,498,0.00049256696365773677825927734375
1517727600000,04/02/2018 07:00:00,923,486,0.0005710888071916997432708740234375
1517731200000,04/02/2018 08:00:00,1103,672,0.0005528561887331306934356689453125
1517734800000,04/02/2018 09:00:00,1327,850,0.00048306377721019089221954345703125
1517738400000,04/02/2018 10:00:00,1462,858,0.00040168876876123249530792236328125
1517742000000,04/02/2018 11:00:00,1984,1146,0.00029128641472198069095611572265625
1517745600000,04/02/2018 12:00:00,2503,1654,0.00026411152794025838375091552734375
1517749200000,04/02/2018 13:00:00,2701,1554,0.0002130898064933717250823974609375
1517752800000,04/02/2018 14:00:00,3123,1762,0.000180717834155075252056121826171875
1517756400000,04/02/2018 15:00:00,2880,1778,0.000214435960515402257442474365234375
1517760000000,04/02/2018 16:00:00,3110,2150,0.000222360351472161710262298583984375
1517763600000,04/02/2018 17:00:00,3218,2174,0.000210001526284031569957733154296875
1517767200000,04/02/2018 18:00:00,3202,2242,0.0002187401987612247467041015625
1517770800000,04/02/2018 19:00:00,2969,2010,0.000228098258958198130130767822265625
1517774400000,04/02/2018 20:00:00,2701,1866,0.0002558723208494484424591064453125
1517778000000,04/02/2018 21:00:00,2862,2022,0.00024694125750102102756500244140625
1517781600000,04/02/2018 22:00:00,2607,1748,0.000257291831076145172119140625
1517785200000,04/02/2018 23:00:00,2643,2014,0.0002884227433241903781890869140625
1517788800000,05/02/2018 00:00:00,2721,1796,0.000242665977566502988338470458984375
1517792400000,05/02/2018 01:00:00,2378,1708,0.0003021668526344001293182373046875
1517796000000,05/02/2018 02:00:00,2173,1674,0.0003546793595887720584869384765625
1517799600000,05/02/2018 03:00:00,1776,1268,0.000402233214117586612701416015625
1517803200000,05/02/2018 04:00:00,1232,782,0.00051562977023422718048095703125
1517806800000,05/02/2018 05:00:00,1407,672,0.0003396955435164272785186767578125
1517810400000,05/02/2018 06:00:00,2079,762,0.00017638228018768131732940673828125
1517814000000,05/02/2018 07:00:00,1886,648,0.00018227283726446330547332763671875
1517817600000,05/02/2018 08:00:00,2102,658,0.000148993436596356332302093505859375
1517821200000,05/02/2018 09:00:00,3121,946,0.0000971499903243966400623321533203125
1517824800000,05/02/2018 10:00:00,2482,1118,0.00018155711586587131023406982421875
1517828400000,05/02/2018 11:00:00,2677,1244,0.00017365443636663258075714111328125
1517832000000,05/02/2018 12:00:00,2598,1364,0.000202163748326711356639862060546875
1517835600000,05/02/2018 13:00:00,3022,1852,0.000202859708224423229694366455078125
1517839200000,05/02/2018 14:00:00,3210,2098,0.00020367171964608132839202880859375
1517842800000,05/02/2018 15:00:00,3006,1948,0.000215652995393611490726470947265625
1517846400000,05/02/2018 16:00:00,2987,1888,0.000211678605410270392894744873046875
1517850000000,05/02/2018 17:00:00,3030,1940,0.000211378021049313247203826904296875
1517853600000,05/02/2018 18:00:00,3051,1942,0.000208692668820731341838836669921875
1517857200000,05/02/2018 19:00:00,3147,2210,0.000223221912165172398090362548828125
1517860800000,05/02/2018 20:00:00,3019,1960,0.000215116495382972061634063720703125
1517864400000,05/02/2018 21:00:00,3006,2052,0.000227166296099312603473663330078125
1517868000000,05/02/2018 22:00:00,2815,1796,0.00022672730847261846065521240234375
1517871600000,05/02/2018 23:00:00,2910,1870,0.000220904665184207260608673095703125
1517875200000,06/02/2018 00:00:00,2654,1734,0.00024626965750940144062042236328125
1517878800000,06/02/2018 01:00:00,2646,1754,0.00025061905034817755222320556640625
1517882400000,06/02/2018 02:00:00,2455,1664,0.0002762022777460515499114990234375
1517886000000,06/02/2018 03:00:00,1778,1050,0.00033233044086955487728118896484375
1517889600000,06/02/2018 04:00:00,1206,688,0.000473428168334066867828369140625
1517893200000,06/02/2018 05:00:00,1268,688,0.00042824525735341012477874755859375
1517896800000,06/02/2018 06:00:00,1137,656,0.0005078846006654202938079833984375
1517900400000,06/02/2018 07:00:00,1040,558,0.000516398926265537738800048828125
1517904000000,06/02/2018 08:00:00,1061,610,0.0005423861439339816570281982421875
1517907600000,06/02/2018 09:00:00,1347,798,0.0004401393816806375980377197265625
1517911200000,06/02/2018 10:00:00,1785,1098,0.00034480160684324800968170166015625
1517914800000,06/02/2018 11:00:00,2200,1448,0.00029930961318314075469970703125
1517918400000,06/02/2018 12:00:00,2327,1532,0.00028304316219873726367950439453125
1517922000000,06/02/2018 13:00:00,2563,1624,0.00024731946177780628204345703125
1517925600000,06/02/2018 14:00:00,2826,1792,0.000224464354687370359897613525390625
1517929200000,06/02/2018 15:00:00,3069,1914,0.00020327768288552761077880859375
1517932800000,06/02/2018 16:00:00,3023,1894,0.0002073229406960308551788330078125
1517936400000,06/02/2018 17:00:00,2717,1850,0.00025069885305128991603851318359375
1517940000000,06/02/2018 18:00:00,2795,1738,0.000222557151573710143566131591796875
1517943600000,06/02/2018 19:00:00,2929,1924,0.000224344083108007907867431640625
1517947200000,06/02/2018 20:00:00,2852,1904,0.00023416403564624488353729248046875
1517950800000,06/02/2018 21:00:00,2915,1954,0.000230036341235972940921783447265625
1517954400000,06/02/2018 22:00:00,2818,1682,0.000211883991141803562641143798828125
1517958000000,06/02/2018 23:00:00,2837,1832,0.00022769835777580738067626953125
1517961600000,07/02/2018 00:00:00,2553,1664,0.00025540054775774478912353515625
1517965200000,07/02/2018 01:00:00,2528,1564,0.00024482424487359821796417236328125
1517968800000,07/02/2018 02:00:00,2073,1430,0.00033292543957941234111785888671875
1517972400000,07/02/2018 03:00:00,1546,1032,0.00043205768452025949954986572265625
1517976000000,07/02/2018 04:00:00,1390,844,0.00043714488856494426727294921875
1517979600000,07/02/2018 05:00:00,1173,658,0.00047863039071671664714813232421875
1517983200000,07/02/2018 06:00:00,1084,520,0.00044294071267358958721160888671875
1517986800000,07/02/2018 07:00:00,1042,584,0.0005383868119679391384124755859375
1517990400000,07/02/2018 08:00:00,1157,604,0.00045159147703088819980621337890625
1517994000000,07/02/2018 09:00:00,1281,642,0.0003915398265235126018524169921875
1517997600000,07/02/2018 10:00:00,1689,962,0.00033742169034667313098907470703125
1518001200000,07/02/2018 11:00:00,2247,1380,0.0002734426525421440601348876953125
1518004800000,07/02/2018 12:00:00,2622,1774,0.0002581391599960625171661376953125
1518008400000,07/02/2018 13:00:00,2709,1596,0.00021755808847956359386444091796875
1518012000000,07/02/2018 14:00:00,2945,1874,0.000216145635931752622127532958984375
1518015600000,07/02/2018 15:00:00,3186,1842,0.000181524155777879059314727783203125
1518019200000,07/02/2018 16:00:00,3199,2096,0.00020487952861003577709197998046875
1518022800000,07/02/2018 17:00:00,3163,2118,0.000211770224268548190593719482421875
1518026400000,07/02/2018 18:00:00,3206,2210,0.000215080348425544798374176025390625
1518030000000,07/02/2018 19:00:00,3051,2074,0.00022287774481810629367828369140625
1518033600000,07/02/2018 20:00:00,2916,1970,0.000231760888709686696529388427734375
1518037200000,07/02/2018 21:00:00,3079,2168,0.0002287604729644954204559326171875
1518040800000,07/02/2018 22:00:00,2897,1922,0.000229090102948248386383056640625
1518044400000,07/02/2018 23:00:00,2922,1960,0.000229638288146816194057464599609375
1518048000000,08/02/2018 00:00:00,2855,1976,0.000242508438532240688800811767578125
1518051600000,08/02/2018 01:00:00,2516,1714,0.0002708708052523434162139892578125
1518055200000,08/02/2018 02:00:00,2092,1382,0.00031593107269145548343658447265625
1518058800000,08/02/2018 03:00:00,1826,1164,0.00034929256071336567401885986328125
1518062400000,08/02/2018 04:00:00,1304,740,0.00043552162242121994495391845703125
